scen,gamma,sid,code,n_elig,nsyn,npairs,obs:sil,obs:viv,oracle|sil,oracle|sil:null,oracle|viv,oracle|viv:null,N0|sil,N0|sil:null,N0|viv,N0|viv:null,N0|iters,N1|sil,N1|sil:null,N1|sil:csd,N1|sil:z,N1|viv,N1|viv:null,N1|viv:csd,N1|viv:z,N1|iters,N3|sil,N3|sil:null,N3|sil:csd,N3|sil:z,N3|viv,N3|viv:null,N3|viv:csd,N3|viv:z,N3|iters
O,0.0,0,280aef9f8938,142,7386,6608,0.08610667947373145,0.05978818263223223,0.0016748915069090013,0.08443178796682242,-0.00023421470928682562,0.060022397341519054,0.005336818651507688,0.08076986082222376,0.0021231769523796873,0.05766500567985255,5,0.000715542489692938,0.0853911369840385,0.0013489792881373106,0.530432524787663,-0.00011414049007585955,0.059902323122308074,0.0013850309524938175,-0.08241006446126267,8,0.0007175433269603487,0.08538913614677107,0.001183813021667558,0.6061289357584473,0.0005036041742602562,0.05928457845797197,0.00131796078067325,0.3821086193498122,11
O,0.0,1,280aef9f8938,142,7386,6608,0.08274619789923612,0.060157425416842075,-0.0017707031467059176,0.08451690104594203,0.00021968741962248865,0.05993773799721959,0.0021943614931069833,0.08055183640612913,0.0028038024829043825,0.057353622933937684,5,0.0002790436283333357,0.08246715427090279,0.0011745482731055662,0.2375752744461749,0.0005314193383248996,0.05962600607851718,0.0012880562562257263,0.41257463387668264,9,0.0003501046905791468,0.08239609320865697,0.0011867721734977064,0.295005813581981,0.0010728141085620583,0.05908461130828002,0.0012182096037116777,0.8806482113532647,13
O,0.0,2,280aef9f8938,142,7386,6608,0.08246580999475814,0.057605034168857365,-0.0021193407371395074,0.08458515073189765,-0.0024795015018310887,0.06008453567068846,0.002810148089243926,0.07965566190551422,0.0007598261576553279,0.05684520801120203,5,0.0004476307767146075,0.08201817921804354,0.001225008697511458,0.36541028453426194,-0.00013945084749441587,0.05774448501635177,0.001169472301225192,-0.11924253986034629,7,0.0008162638204387357,0.08164954617431942,0.0011520117124956461,0.7085551401820671,-5.1244912458443675e-05,0.0576562790813158,0.0011583945622467475,-0.04423787380273293,9
O,0.0,3,280aef9f8938,142,7386,6608,0.0840051467639956,0.0596129089601244,-0.0005045737364697559,0.08450972050046536,-0.0004094696288893513,0.06002237858901377,0.0023747006353690772,0.08163044612862654,0.0015596325837542277,0.05805327637637017,5,-0.0007697796026304846,0.08477492636662609,0.0011262759680843958,-0.6834733444057668,4.813121214553633e-06,0.05960809583890985,0.001337662422008949,0.0035981583509874762,8,-0.0010343991768722038,0.0850395459408678,0.0011895029446048336,-0.8696062347418929,-0.00014469733933078653,0.059757606299455195,0.0013141240853808633,-0.11010934274813929,9
O,0.0,4,280aef9f8938,142,7386,6608,0.08534762607837253,0.05868299965093536,0.0010508477183530838,0.08429677836001942,-0.0013017272417552772,0.059984726892690625,0.004116185158860814,0.0812314409195117,0.0009337524242313405,0.05774924722670402,5,-0.0008514790953098441,0.08619910517368236,0.001224764614314195,-0.6952185631086579,-0.002344516682221911,0.06102751633315726,0.0012724397006652329,-1.842536570492256,8,0.00012530582018647904,0.08522232025818603,0.0010983349619633697,0.11408707227391172,-0.0014200017536733181,0.06010300140460867,0.0011118452528106513,-1.2771577250374304,9
O,0.0,5,280aef9f8938,142,7386,6608,0.08356424941502978,0.062313505981606676,-0.0008900155607119738,0.08445426497574177,0.002245895914728316,0.06006761006687837,0.0029557366598882435,0.08060851275514155,0.004807883249906751,0.05750562273169993,5,-0.00011747648145171434,0.0836817258964815,0.0011638441874614448,-0.1009383238042816,0.00034191418524271935,0.06197159179636395,0.0012071072208757773,0.28325088221629113,10,8.183317428509203e-05,0.0834824162407447,0.0010653725944632301,0.07681178839251283,0.0007725599801004311,0.06154094600150625,0.0012147282859663777,0.635994064702149,10
O,0.0,6,280aef9f8938,142,7386,6608,0.08385874246147672,0.0589873137806441,-0.0004901956608756264,0.08434893812235235,-0.0008591387680990259,0.05984645254874311,0.0031696178642178206,0.0806891245972589,0.0014699407972458684,0.057517372983398214,5,-0.0005613021352140854,0.08442004459669081,0.001129664927756147,-0.4968748886707492,-0.0005358604011002705,0.05952317418174435,0.0011685167404245453,-0.4585817066733522,8,-0.00016533332345632597,0.08402407578493304,0.001109515709357929,-0.14901395452255786,-0.00013011792362644783,0.059117431704270536,0.0011517077324826718,-0.1129782495650697,9
O,0.0,7,280aef9f8938,142,7386,6608,0.08263464525344295,0.056793701909957944,-0.0018676628942855258,0.08450230814772847,-0.003231006619980028,0.06002470852993799,0.0017459922851321794,0.08088865296831077,-0.0010788282053126675,0.05787253011527062,5,-0.0017222214467153597,0.08435686670015831,0.0012868349014978071,-1.3383390866309157,-0.0028995162116177003,0.059693218121575645,0.001440904481724096,-2.0122889812573286,8,-0.002036180932541442,0.08467082618598439,0.0010937149152982469,-1.8617108572449086,-0.0025911631919236966,0.059384865101881644,0.0011613982077259195,-2.231072146217045,10
O,0.0,8,280aef9f8938,142,7386,6608,0.08387528660514541,0.0586285546824196,-0.0006013363122394043,0.08447662291738484,-0.0013890761346859162,0.06001763081710552,0.002680390149981751,0.08119489645516369,0.0008452221826274428,0.05778333249979215,5,-0.0008806759586465825,0.084755962563792,0.0012300717850128836,-0.7159549299290353,-0.0007659477306567383,0.05939450241307633,0.0012580249214644383,-0.6088494095690219,10,-0.0003528637767805884,0.084228150381926,0.0009893851940954617,-0.35664954244963365,-0.0001985113262637656,0.058827066008683364,0.0012588048499114675,-0.15769825344867955,8
O,0.0,9,280aef9f8938,142,7386,6608,0.08663655234166494,0.06236483781336249,0.002042207604738141,0.0845943447369268,0.0024149638515865764,0.05994987396177591,0.005368425908601504,0.08126812643306343,0.0044507747307291476,0.057914063082633346,5,0.002775392013206948,0.083861160328458,0.001458277085896978,1.903199357685731,0.0024615436935247832,0.059903294119837705,0.0013151050807182478,1.8717467749272212,8,0.0027354305135263257,0.08390112182813862,0.001230147132279888,2.223661252989004,0.0028313175313714706,0.05953352028199102,0.0011248264607681905,2.517114977396466,10
