scen,gamma,sid,code,n_elig,nsyn,npairs,obs:sil,obs:viv,oracle|sil,oracle|sil:null,oracle|viv,oracle|viv:null,N0|sil,N0|sil:null,N0|viv,N0|viv:null,N0|iters,N1|sil,N1|sil:null,N1|sil:csd,N1|sil:z,N1|viv,N1|viv:null,N1|viv:csd,N1|viv:z,N1|iters,N3|sil,N3|sil:null,N3|sil:csd,N3|sil:z,N3|viv,N3|viv:null,N3|viv:csd,N3|viv:z,N3|iters
G3,3.0,10,280aef9f8938,133,7386,6431,0.1183484892381431,0.08233063953642045,0.0326195873243595,0.0857289019137836,0.021922550193124214,0.0604080893432962,0.033066018464791826,0.08528247077335127,0.022348595081625507,0.059982044454794915,5,0.012321820089882309,0.10602666914826082,0.0015304386602775675,8.051168863995873,0.0081673009683788,0.07416333856804164,0.0015096678880767947,5.409998472434449,8,0.012750602572988436,0.10559788666515467,0.001247498508495558,10.220936126300657,0.008285873099039626,0.0740447664373808,0.0013253734641655002,6.251727021150745,7
G3,3.0,11,280aef9f8938,134,7386,6387,0.11262703912738382,0.07567829570950434,0.02733425052975243,0.0852927885976314,0.01526593765646391,0.060412358053040426,0.028187993353258233,0.08443904577412559,0.016027795013253143,0.05965050069625119,5,0.011001694047004075,0.10162534508037975,0.0013768456549618246,7.990506421222004,0.00734464613279642,0.0683336495767079,0.0013962554660057144,5.260245214156505,9,0.009913143515266001,0.10271389561211784,0.0012902162202908872,7.683319554788284,0.0064826328797464115,0.06919566282975792,0.001334265997649433,4.858576094397084,12
G3,3.0,12,280aef9f8938,139,7386,6586,0.10687623407862597,0.07599995521832967,0.021816593229022387,0.08505964084960359,0.015515591839100533,0.060484363379229134,0.02517788298824473,0.08169835109038123,0.01787663720286159,0.058123318015468085,5,0.01032723252996862,0.09654900154865735,0.001515596798535789,6.813970932074883,0.007928346665073943,0.06807160855325572,0.001256457142008869,6.310081259435413,8,0.009975015922838532,0.09690121815578744,0.001165069274349963,8.561736321133331,0.008285826786970893,0.06771412843135877,0.0012932994634396457,6.4067348832991815,8
G3,3.0,13,280aef9f8938,133,7386,6268,0.11450022767576792,0.0795294044170259,0.028433250582918467,0.08606697709284947,0.019502332775574928,0.06002707164145095,0.027471376085720145,0.0870288515900478,0.019071748205705275,0.06045765621132061,5,0.013220997463699837,0.10127923021206811,0.001378325869780547,9.592069447121997,0.009172880392791221,0.07035652402423466,0.001230380173237349,7.455322015353792,9,0.012916561346339494,0.10158366632942845,0.0012340178214220747,10.467078450661699,0.009426622152296992,0.07010278226472888,0.0012626544723672777,7.465717944691207,9
G3,3.0,14,280aef9f8938,134,7386,6423,0.11391309860646184,0.07758503595427006,0.028555557097733296,0.08535754150872855,0.017939000724705088,0.05964603522956498,0.02959982920201748,0.08431326940444438,0.018492687532940123,0.05909234842132993,5,0.011670280598780655,0.10224281800768122,0.0012392379775883068,9.417303867246147,0.00680497235910775,0.0707800635951623,0.0014899875073529868,4.5671338353682,9,0.010979409948656212,0.10293368865780565,0.0013385780740326793,8.202293285425625,0.006798628248414178,0.07078640770585588,0.0014515857849047755,4.683586956495423,11
G3,3.0,15,280aef9f8938,141,7386,6499,0.10709753743833542,0.07344084588044611,0.021985679579207985,0.08511185785912743,0.01309657280553348,0.06034427307491265,0.024417039350421763,0.08268049808791365,0.014309369065765224,0.059131476814680894,5,0.01082031236752734,0.09627722507080808,0.0012005114486038325,9.01308553126346,0.007830599261793615,0.06561024661865253,0.0012198837210626319,6.419135796789252,8,0.010833931941095595,0.09626360549723983,0.0012729508323042493,8.51088012683444,0.008034145330300913,0.06540670055014523,0.0012061806367997935,6.660814379856814,8
G3,3.0,16,280aef9f8938,135,7386,6481,0.11598720158600752,0.07655752610606394,0.030454331120609274,0.08553287046539824,0.01665245261880711,0.05990507348725683,0.0286474178387273,0.08733978374728019,0.015385395727326756,0.06117213037873718,5,0.014576541256415054,0.10141066032959244,0.0013946099567407188,10.452055921414217,0.007487482150808319,0.06907004395525561,0.001502277658639875,4.984086735062878,8,0.013593899965644547,0.10239330162036296,0.0011735855332447812,11.58322046460434,0.006696560505080489,0.06986096560098344,0.001372058992539238,4.880665147412735,13
G3,3.0,17,280aef9f8938,132,7386,6413,0.10833871681422741,0.07579859119677557,0.023066738406656982,0.08527197840757042,0.015717453857616165,0.0600811373391594,0.022871465062781194,0.08546725175144622,0.015368656182288897,0.06042993501448667,5,0.009045678487383552,0.09929303832684384,0.0014206286186821781,6.367377348609675,0.006646320402652379,0.06915227079412319,0.0013908038452194803,4.778761883278756,9,0.008432824555188045,0.09990589225903936,0.0011815374664273727,7.137162210087562,0.006805072657162451,0.06899351853961312,0.0013220290016068895,5.147445819184809,9
G3,3.0,18,280aef9f8938,133,7386,6486,0.1122725513644106,0.07778091291409925,0.02558419587567342,0.08668835548873718,0.01680952433757177,0.06097138857652747,0.027727271325963,0.08454528003844759,0.018540867141490325,0.05924004577260891,5,0.009862648348541416,0.10240990301586916,0.0012726850446553666,7.749480823994554,0.007885560851125092,0.06989535206297413,0.0014050787144763827,5.612184406383046,10,0.009166097315556655,0.10310645404885393,0.0012835403566318643,7.14126148679064,0.007967184158585966,0.06981372875551325,0.0015009782649303399,5.3079943559047615,9
G3,3.0,19,280aef9f8938,133,7386,6496,0.1157511030220238,0.0814018343700663,0.03054709328658257,0.08520400973544123,0.02071798033070464,0.060683854039361655,0.03398233624366512,0.08176876677835868,0.023105396011652856,0.05829643835841345,5,0.019504012765051353,0.09624709025697244,0.0012262314840228712,15.905653230387593,0.014224354045278819,0.06717748032478749,0.0013728515093559465,10.361174495814168,8,0.01928346482729934,0.09646763819472444,0.001291558849180558,14.930380322610867,0.013743357843154877,0.06765847652691141,0.0013667340852152672,10.055619444795095,8
