scen,gamma,sid,code,n_elig,nsyn,npairs,obs:sil,obs:viv,oracle|sil,oracle|sil:null,oracle|viv,oracle|viv:null,N0|sil,N0|sil:null,N0|viv,N0|viv:null,N0|iters,N1|sil,N1|sil:null,N1|sil:csd,N1|sil:z,N1|viv,N1|viv:null,N1|viv:csd,N1|viv:z,N1|iters,N3|sil,N3|sil:null,N3|sil:csd,N3|sil:z,N3|viv,N3|viv:null,N3|viv:csd,N3|viv:z,N3|iters
G0,0.0,0,280aef9f8938,144,7386,6977,0.08304008738487559,0.059259453011454535,-0.0011027837331488096,0.0841428711180244,-0.0005771028370161172,0.05983655584847066,0.002425541480602403,0.0806145459042732,0.0017288086372822214,0.05753064437417231,5,0.0005352847132347994,0.08250480267164079,0.001223224254472615,0.43760145474354073,0.0006293274039451172,0.058630125607509416,0.001291555394951987,0.4872631916562218,9,0.0004901124890470032,0.08254997489582859,0.0011068954691343925,0.442781186402613,0.0013516619101354372,0.0579077911013191,0.0012496290657800439,1.0816505050574365,9
G0,0.0,1,280aef9f8938,144,7386,6974,0.08543086280739542,0.06143458054609566,0.0011480571098299254,0.0842828056975655,0.001628325819518346,0.059806254726577315,0.0033838801298946455,0.08204698267750078,0.0030469377022261913,0.058387642843869464,5,-0.0007834607422398686,0.08621432354963529,0.001209643958119527,-0.6476787958812369,0.000180289836051515,0.06125429071004413,0.0013320017582599687,0.13535255110100805,10,-0.0009770438759845101,0.08640790668337993,0.0012854371930894463,-0.7600868258963805,0.0004781793115813371,0.06095640123451432,0.0012900871598498925,0.3706565931847391,9
G0,0.0,2,280aef9f8938,144,7386,6917,0.08371080449270016,0.06098458291307349,-0.0005217422071351503,0.08423254669983532,0.0010292374810525048,0.05995534543202098,0.0021789025989328295,0.08153190189376733,0.003118177931606781,0.0578664049814667,5,0.0010753600142823973,0.08263544447841775,0.0012319564122325194,0.8728880369506401,-0.0005009171291172559,0.06148550004219074,0.0013300482006364603,-0.3766157714265956,7,0.00126161213993644,0.08244919235276371,0.0012058695881230202,1.046226020095743,0.0007447346895505217,0.060239848223522956,0.001249948853342349,0.5958121306796751,9
G0,0.0,3,280aef9f8938,143,7386,6940,0.08241212112905452,0.058324176863977534,-0.0017566516738176299,0.08416877280287217,-0.0015054048725419184,0.05982958173651945,0.002513200059182239,0.0798989210698723,0.0012317132546194568,0.057092463609358074,5,-0.0022783339758717987,0.08469045510492632,0.0011913975142458647,-1.9123205719578382,-0.001501248701962404,0.059825425565939935,0.001053932347641328,-1.4244260604792687,9,-0.0022461749129781216,0.08465829604203266,0.0013046241329399003,-1.7217027159512122,-0.001156139701471876,0.05948031656544941,0.0012625092776941235,-0.9157474894627916,8
G0,0.0,4,280aef9f8938,144,7386,6959,0.0855196386711152,0.061518106490067045,0.0013134571936296248,0.08420618147748557,0.001749091512087221,0.05976901497797982,0.005262450497989481,0.08025718817312572,0.004289708983254184,0.057228397506812856,5,0.0020286907722606253,0.08349094789885457,0.0012501422118488936,1.6227679963388326,0.001354914335090422,0.06016319215497661,0.0011724202641367992,1.1556558484495192,11,0.0019341819510071993,0.083585456720108,0.0010667577405124994,1.8131407699727267,0.0020582655379176537,0.05945984095214937,0.0012080089730135374,1.7038495440833021,9
G0,0.0,5,280aef9f8938,142,7386,6957,0.08318424850092178,0.05910823465340204,-0.001451691324728041,0.08463593982564983,-0.000732286399028779,0.059840521052430824,0.0016247887907753532,0.08155945971014644,0.001232549441539554,0.057875685211862496,5,0.0017655700869673879,0.08141867841395438,0.0010442093497618089,1.6908200327550469,0.0012795176294431677,0.05782871702395887,0.0011014395908821918,1.161677535504553,10,0.0020386150881691197,0.08114563341275265,0.0011813484751609558,1.725667854179406,0.001576963229564907,0.057531271423837134,0.0013031488072385907,1.2101175405336377,8
G0,0.0,6,280aef9f8938,143,7386,6948,0.08109938731695328,0.058792138086070346,-0.0029432875501340773,0.08404267486708736,-0.0009515811628346293,0.059743719248904995,0.0007953273966872448,0.08030405992026604,0.0014224858322837341,0.05736965225378663,5,-0.0007609144921786206,0.0818603018091319,0.0013689620541961003,-0.5558331509966175,1.1519340322252747e-05,0.05878061874574811,0.001399258437789235,0.008232460860091566,9,-0.001374081606621241,0.08247346892357453,0.0010793568819842054,-1.273055862760829,-2.0472635754284456e-05,0.05881261072182464,0.0011801272217703605,-0.017347820960838915,8
G0,0.0,7,280aef9f8938,143,7386,6945,0.08531792581269193,0.05935890681136614,0.0007482682265132564,0.08456965758617865,-0.0006622710939978348,0.06002117790536396,0.004352257028987953,0.08096566878370397,0.0017069968754635841,0.05765190993590255,5,0.002703056685936941,0.08261486912675498,0.0012541194327298777,2.1553423185964995,0.0008537783459739191,0.05850512846539221,0.0012004744245386713,0.7112007790603423,9,0.0024001012062120778,0.08291782460647983,0.001339138905956092,1.7922720305840871,0.0005579729788575356,0.058800933832508596,0.0012799360667103275,0.43593816392066315,10
G0,0.0,8,280aef9f8938,144,7386,6927,0.08605717378508847,0.06059344242946923,0.001652194340034473,0.084404979445054,0.0006046979021800607,0.05998874452728916,0.004239786016416359,0.08181738776867212,0.002333895532582471,0.058259546896886755,5,-0.00022734520750499558,0.08628451899259347,0.0012561276073141503,-0.18098894266889387,-0.00021035032061703655,0.06080379275008626,0.001274594646452629,-0.16503311166610515,8,-0.00042321351960833593,0.08648038730469682,0.0011083213247656037,-0.3818509218866111,0.0003740823997599436,0.060219360029709276,0.0012516113479606444,0.29888063924114106,11
G0,0.0,9,280aef9f8938,144,7386,6953,0.08297222972516687,0.05726878689035132,-0.0014352053824375638,0.08440743510760443,-0.002624029936405229,0.05989281682675654,0.002099396607579956,0.0808728331175869,-0.0003889615027927383,0.057657748393144054,5,-0.0004894115190176981,0.08346164124418455,0.0011692310342388797,-0.4185755463942885,-0.0015565212839547234,0.05882530817430604,0.001188885444396137,-1.3092273030101038,10,-0.00028736762586117096,0.08325959735102802,0.0011867311820483867,-0.2421505646840365,-0.0015266969595604284,0.05879548384991175,0.0013680638436036024,-1.1159544685714171,8
G0,0.0,10,280aef9f8938,144,7386,6945,0.08057577544703867,0.057918322893203006,-0.0037003357148895476,0.08427611116192821,-0.0019277386301569195,0.05984606152335993,-0.0011290318873482862,0.08170480733438695,-0.00010696071539176443,0.058025283608594776,5,-0.0030535746752832302,0.08362935012232191,0.0012464135946103692,-2.449888775673842,-0.0024285337214345138,0.06034685661463752,0.0013161997664369743,-1.8451102814040827,8,-0.003283499179383845,0.08385927462642251,0.001226370402245311,-2.677412283737623,-0.0021354578398459314,0.060053780733048935,0.001230032892771854,-1.7360981583457664,10
G0,0.0,11,280aef9f8938,144,7386,6959,0.08348915289679887,0.06019784953293835,-0.0008742035011247188,0.08436335639792361,0.0004777773377634513,0.059720072195174896,0.002748095668917225,0.08074105722788166,0.002600006675610426,0.05759784285732793,5,-0.0009923067419360869,0.08448145963873498,0.0011739452083108744,-0.8452751754605845,-0.0004457346519005313,0.060643584184838874,0.0013448171267603681,-0.3314462933516435,8,-0.0013866265447800487,0.08487577944157892,0.0011510699927129158,-1.2046413802447913,-0.0006754442486808383,0.06087329378161918,0.0012291320095593925,-0.5495294593482803,10
G0,0.0,12,280aef9f8938,144,7386,6963,0.08376192156803428,0.0605770127274078,-0.0002781121578388139,0.0840400337258731,0.000859435688715825,0.05971757703869199,0.0016785590139927096,0.08208336255404157,0.002130681054520753,0.058446331672887056,5,-0.0010071069642166519,0.08476902853225093,0.0012476591889036032,-0.8071971682440461,-0.0010377617847740278,0.06161477451218183,0.0012682972903028682,-0.8182322809553676,10,-0.0009659416506835571,0.08472786321871785,0.0013065476392351539,-0.7393084045898352,-0.0008401287140386143,0.061417141441446416,0.0014911428362339202,-0.5634126346745367,9
G0,0.0,13,280aef9f8938,144,7386,6930,0.0829016026966043,0.059696485007027796,-0.0014192471727202485,0.08432084986932456,-0.00012400386353783444,0.05982048887056563,0.0020342379558857967,0.08086736474071851,0.0021101925761533463,0.057586292430874444,5,-0.0018921927423477096,0.08479379543895202,0.0011172464208524888,-1.6936216639690964,-1.882938241710966e-05,0.05971531438944491,0.0012593929613373997,-0.014951157418820244,10,-0.001713679672638645,0.08461528236924296,0.0012852242770761465,-1.3333701387412507,0.00015344023522954482,0.05954304477179825,0.0013999293753274452,0.10960569721144323,11
G0,0.0,14,280aef9f8938,144,7386,6931,0.08702050317593456,0.06085971148595504,0.0027569351951479424,0.08426356798078663,0.0008924487354156236,0.059967262750539416,0.006011041155802135,0.08100946202013243,0.0030456346050165258,0.05781407688093851,5,0.0019200420234888416,0.08510046115244571,0.0012839662114999325,1.4953991828537636,-0.00011072032186574289,0.06097043180782077,0.0013095906886602775,-0.0845457461056101,9,0.0015967296072737869,0.08542377356866077,0.0012353429679395943,1.2925395203705596,0.0001734112528227342,0.0606863002331323,0.001259562899372022,0.1376757388687707,9
G0,0.0,15,280aef9f8938,144,7386,6950,0.08314505189231951,0.06078321685738316,-0.0011780577292277803,0.08432310962154727,0.0008408957516915777,0.059942321105691566,0.0016904451253564427,0.08145460676696306,0.002903582207339155,0.05787963465004399,5,-0.001127412604442851,0.08427246449676234,0.001194828944251863,-0.9435765762678067,0.0003820959934863554,0.06040112086389679,0.0012261139196714738,0.31163172308551446,8,-0.0007969368924832715,0.08394198878480277,0.0012248034765267087,-0.6506651130214138,0.0007015094425616045,0.060081707414821536,0.0011861537840204218,0.5914152549291422,8
G0,0.0,16,280aef9f8938,144,7386,6969,0.08246718041611241,0.05845232515219773,-0.0018118787584035254,0.08427905917451595,-0.0013372193658813484,0.05978954451807908,0.0019021879918650595,0.08056499242424736,0.001029944883836288,0.05742238026836144,5,0.0006346259972515433,0.08183255441886088,0.0011691162163877866,0.5428254166316712,0.0008182463575292137,0.0576340787946685,0.0011104067097950465,0.7368888807239301,9,0.0004898286609516852,0.08197735175516074,0.0011412009130103559,0.4292221074898844,0.0013727464494860016,0.05707957870271173,0.0010968675089405317,1.2515152817425892,9
G0,0.0,17,280aef9f8938,144,7386,6935,0.08093713313696317,0.05798430575904631,-0.0033810275389745403,0.08431816067593771,-0.0019575725569251877,0.0599418783159715,-0.00018163434256258473,0.08111876747952576,4.681290171348518e-05,0.05793749285733282,5,-0.001611651146835431,0.08254878428379858,0.0012942908403209123,-1.2452001487052407,-0.0011652716547167672,0.05914957741376307,0.0011155165355333184,-1.0446027625755105,7,-0.001913033830285733,0.08285016696724891,0.0010578220915044598,-1.8084646233517119,-0.0006695655749387802,0.05865387133398509,0.0010644569345849213,-0.6290208210253929,8
G0,0.0,18,280aef9f8938,143,7386,6927,0.08318600926059272,0.06005542419613128,-0.0013463599659880286,0.08453236922658076,7.566913316131739e-05,0.059979755062969965,0.0024661916577412004,0.08071981760285152,0.0024889728764723538,0.05756645131965892,5,0.0006468501236578172,0.08253915913693491,0.001111122809393275,0.5821589820580028,-0.0007675118349562941,0.060822936031087585,0.0012223455621123798,-0.6279008643267203,10,0.00033089277420667533,0.08285511648638605,0.0011872637638619707,0.278701990474582,-0.000536732423197937,0.060592156619329214,0.0011344866877511693,-0.4731059685344323,9
G0,0.0,19,280aef9f8938,143,7386,6959,0.08685751377102016,0.06296493995978815,0.002310424448576892,0.08454708932244327,0.002960200766304605,0.06000473919348355,0.005451093778764414,0.08140641999225574,0.005003079433766572,0.057961860526021584,5,0.002586673699208181,0.08427084007181197,0.0014698708580211906,1.7597965733469152,0.0033180654544332595,0.05964687450535491,0.0014176868492219025,2.3404784041372606,7,0.0018462939734395411,0.08501121979758061,0.0011575367298552043,1.5950197741634455,0.0026324002243264264,0.06033253973546173,0.0012321275522563715,2.136467299595535,9
